timestamp_sec,latitude,longitude
0.0,35.022492,138.86368766666666
0.5982792377471924,35.02249166666667,138.8636875
1.2002604007720947,35.0224915,138.86368733333333
1.7992537021636963,35.02249116666667,138.86368716666667
2.4011356830596924,35.022491333333335,138.86368683333333
2.9994168281555176,35.022491,138.8636865
3.6001925468444824,35.02249066666667,138.86368633333333
4.20148491859436,35.022490166666664,138.86368616666667
4.8007941246032715,35.02249,138.863686
5.402786731719971,35.02248983333333,138.86368583333334
6.000883340835571,35.0224895,138.86368566666667
6.603705406188965,35.022489,138.8636855
7.202916860580444,35.022488833333334,138.86368516666667
7.803479194641113,35.02248866666667,138.86368516666667
8.403542041778564,35.022488333333335,138.863685
9.00326132774353,35.022488,138.86368483333334
9.604224443435669,35.02248783333334,138.86368466666667
10.204595565795898,35.02248766666666,138.86368466666667
10.806477069854736,35.0224875,138.86368466666667
11.405128002166748,35.02248733333333,138.8636845
12.00527811050415,35.022487,138.8636845
12.605992078781128,35.02248683333333,138.86368433333334
13.20912790298462,35.02248633333333,138.86368433333334
13.823302030563354,35.02248516666667,138.86368433333334
14.41766905784607,35.022483666666666,138.86368433333334
15.01194143295288,35.022481166666665,138.8636845
15.612148523330688,35.022478666666665,138.8636845
16.212413549423218,35.022474833333334,138.86368466666667
16.813605308532715,35.0224725,138.86368466666667
17.415629863739014,35.02247066666666,138.86368483333334
18.014981269836426,35.022466,138.863685
18.613049507141113,35.022466,138.86368483333334
19.21286177635193,35.022466,138.86368433333334
19.81249237060547,35.022465833333335,138.86368416666667
20.560576915740967,35.022465333333336,138.86368316666668
21.013214826583862,35.02246433333333,138.86368233333334
21.614350080490112,35.02246133333333,138.86368216666668
22.214781522750854,35.022460333333335,138.86368283333334
22.814733743667603,35.022457333333335,138.86368366666667
23.414727210998535,35.02245516666667,138.86368433333334
24.01509165763855,35.022454333333336,138.86368433333334
24.615907430648804,35.0224535,138.86368366666667
25.216168642044067,35.02245333333333,138.8636835
25.817857265472412,35.022453166666665,138.8636835
26.42109775543213,35.022452333333334,138.86368366666667
27.020322561264038,35.02245216666667,138.86368366666667
27.629420280456543,35.02245116666667,138.86368433333334
28.21995234489441,35.022451,138.8636845
28.82062029838562,35.0224505,138.863684
29.420770168304443,35.0224505,138.86368366666667
30.02060341835022,35.0224505,138.86368366666667
30.620412826538086,35.02245,138.86368366666667
31.223942041397095,35.02245333333333,138.863683
31.89957857131958,35.022452333333334,138.863683
32.42495822906494,35.022451333333336,138.86368316666668
33.02476906776428,35.02245166666667,138.86368316666668
33.626763582229614,35.022452333333334,138.86368316666668
34.2282235622406,35.022454333333336,138.86368316666668
34.829684019088745,35.022455,138.86368316666668
35.42683386802673,35.02245516666667,138.86368333333334
36.03623414039612,35.02245466666667,138.86368366666667
36.63002014160156,35.022454833333335,138.86368383333334
37.230600357055664,35.022454833333335,138.863684
37.83193397521973,35.022454833333335,138.86368416666667
38.433332204818726,35.0224545,138.86368433333334
39.03230428695679,35.0224545,138.8636845
39.63279390335083,35.022454333333336,138.86368466666667
40.23153328895569,35.02245416666667,138.86368483333334
40.8333683013916,35.022454,138.86368483333334
41.4363157749176,35.0224545,138.86368483333334
42.03893995285034,35.022454,138.863685
42.637059450149536,35.022453,138.86368516666667
43.239073753356934,35.02245166666667,138.86368533333334
43.85012340545654,35.022452333333334,138.86368533333334
44.44089984893799,35.02245216666667,138.8636855
45.04362916946411,35.022451333333336,138.86368566666667
45.64221668243408,35.02245116666667,138.86368566666667
46.24498987197876,35.022450166666665,138.863686
46.84388875961304,35.02245033333333,138.863686
47.44423818588257,35.02245033333333,138.86368583333334
48.04702305793762,35.0224505,138.86368583333334
48.64724850654602,35.022451833333335,138.86368583333334
49.24803853034973,35.02244816666666,138.86368633333333
49.84498381614685,35.022448,138.86368633333333
50.44490194320679,35.02244816666666,138.86368633333333
51.04692530632019,35.02244833333334,138.8636865
51.65009140968323,35.0224485,138.86368666666667
52.24663019180298,35.02244833333334,138.86368666666667
52.847172260284424,35.02244833333334,138.86368683333333
53.44707655906677,35.0224485,138.86368666666667
54.04758548736572,35.0224485,138.86368666666667
54.64809489250183,35.0224485,138.86368683333333
55.24855589866638,35.0224485,138.86368683333333
55.84745931625366,35.0224485,138.86368683333333
56.45472502708435,35.022446333333335,138.863687
57.05298399925232,35.0224465,138.86368716666667
57.653013944625854,35.022446333333335,138.86368716666667
58.25283193588257,35.022446,138.86368716666667
58.853139877319336,35.022445833333336,138.86368716666667
59.45437741279602,35.02244566666667,138.86368716666667
60.05387783050537,35.022446,138.86368716666667
60.65443229675293,35.022446333333335,138.863687
61.25454545021057,35.0224465,138.863687
61.85420227050781,35.0224465,138.863687
62.45686936378479,35.022446333333335,138.86368716666667
63.081777572631836,35.02244533333333,138.86368716666667
63.65678787231445,35.022445166666664,138.86368733333333
64.25712704658508,35.022445,138.8636875
64.85885882377625,35.02244483333333,138.86368766666666
75.67032361030579,35.02244266666667,138.86369033333332
76.26903104782104,35.022442833333336,138.8636905
76.86826419830322,35.022443,138.86369066666666
77.47032499313354,35.022443333333335,138.86369066666666
78.0685384273529,35.022443333333335,138.86369083333332
78.66863989830017,35.022443333333335,138.86369116666665
79.26867175102234,35.022444,138.86369116666665
79.86995387077332,35.0224445,138.863691
80.46935653686523,35.02244483333333,138.86369116666665
81.0697820186615,35.02244533333333,138.86369133333332
81.67194199562073,35.02244566666667,138.86369116666665
82.27216672897339,35.022445833333336,138.86369133333332
82.8731050491333,35.02244566666667,138.86369166666665
83.47338533401489,35.022445,138.863692
84.07794141769409,35.022445833333336,138.863692
84.67401957511902,35.022445833333336,138.86369233333335
85.27460956573486,35.022445166666664,138.86369366666668
85.87264895439148,35.02244483333333,138.8636945
86.47677302360535,35.022444,138.863695
87.07314229011536,35.022444,138.863695
87.67242050170898,35.02244366666667,138.86369483333334
88.27372312545776,35.022444,138.86369533333334
88.8744866847992,35.02244366666667,138.86369533333334
89.47885727882385,35.022443833333334,138.8636955
90.0746328830719,35.02244316666667,138.8636955
90.6756660938263,35.022442,138.86369533333334
91.27956366539001,35.022442166666664,138.86369583333334
91.87680721282959,35.02244266666667,138.86369566666667
92.47887635231018,35.022443333333335,138.86369566666667
93.07838296890259,35.0224435,138.86369533333334
93.67831540107727,35.0224435,138.86369533333334
94.27785134315491,35.0224435,138.86369583333334
94.87785482406616,35.022443833333334,138.86369566666667
95.4782919883728,35.022443833333334,138.86369566666667
96.08596730232239,35.022444166666666,138.86369566666667
96.67946362495422,35.0224445,138.8636955
97.32632160186768,35.022444166666666,138.863695
